1.000000000000000021e-02 2.663421844741661881e-02
2.256893955391308521e-02 1.789320943359167804e-01
3.513787910782616847e-02 3.272376505750252962e-01
4.770681866173925867e-02 6.454053876276832913e-01
6.027575821565234193e-02 7.075359066541491160e-01
7.284469776956542519e-02 5.839324330323778511e-01
8.541363732347850846e-02 6.527896192764243155e-01
9.798257687739159172e-02 5.161138598381460607e-01
1.105515164313046750e-01 6.916446240151291613e-01
1.231204559852177582e-01 7.311397742009065892e-01
1.356893955391308693e-01 7.598943737087359152e-01
1.482583350930439525e-01 7.382999933650941093e-01
1.608272746469570358e-01 7.853143395030562912e-01
1.733962142008701190e-01 8.609977628628017188e-01
1.859651537547832023e-01 7.897907519153590794e-01
1.985340933086962856e-01 6.317405259065139722e-01
2.111030328626093688e-01 9.562443739180581659e-01
2.236719724165224521e-01 9.633659220611175966e-01
2.362409119704355354e-01 7.444294658237681217e-01
2.488098515243486186e-01 8.704979489201363219e-01
2.613787910782617296e-01 1.076045462532708274e+00
2.739477306321748129e-01 9.082355489982972818e-01
2.865166701860878962e-01 9.827930892495188031e-01
2.990856097400009794e-01 1.072712686417118588e+00
3.116545492939140627e-01 1.089745249276403039e+00
3.242234888478271460e-01 1.015793938324211831e+00
3.367924284017402292e-01 1.107068887322190331e+00
3.493613679556533125e-01 1.056424944068891092e+00
3.619303075095663957e-01 1.029458674783895189e+00
3.744992470634794790e-01 1.137197190563594473e+00
3.870681866173925623e-01 1.204941035870072508e+00
3.996371261713056455e-01 1.227098209642539128e+00
4.122060657252187288e-01 9.480130643055014739e-01
4.247750052791318121e-01 1.219136249566140417e+00
4.373439448330448953e-01 9.826396314264931320e-01
4.499128843869579786e-01 1.176830117779143592e+00
4.624818239408710618e-01 9.449469627997066912e-01
4.750507634947841451e-01 1.120967196433981128e+00
4.876197030486972284e-01 1.226422886290870151e+00
5.001886426026103116e-01 1.180427671668082601e+00
5.127575821565234504e-01 1.406459186337725376e+00
5.253265217104364782e-01 1.164830720205305647e+00
5.378954612643496169e-01 1.238862880265965583e+00
5.504644008182626447e-01 1.245953476465199383e+00
5.630333403721757835e-01 1.167684518281680850e+00
5.756022799260888112e-01 1.228912849254008899e+00
5.881712194800019500e-01 1.384786067960736444e+00
6.007401590339149777e-01 1.216813207534139352e+00
6.133090985878281165e-01 1.169572884456870687e+00
6.258780381417411443e-01 1.230294274872784754e+00
6.384469776956542830e-01 1.420777592554503865e+00
6.510159172495673108e-01 1.217046426493948674e+00
6.635848568034804495e-01 1.107838558701260911e+00
6.761537963573934773e-01 1.239957996613827440e+00
6.887227359113066161e-01 1.100738294054770305e+00
7.012916754652196438e-01 1.225557907745167707e+00
7.138606150191327826e-01 1.230215605907557075e+00
7.264295545730458104e-01 1.068040154197737568e+00
7.389984941269589491e-01 1.069294239786386713e+00
7.515674336808719769e-01 1.163144132558941779e+00
7.641363732347851156e-01 1.150686944288471514e+00
7.767053127886981434e-01 1.127046563891100917e+00
7.892742523426112822e-01 9.527789551527765521e-01
8.018431918965243099e-01 1.037124377504408557e+00
8.144121314504374487e-01 1.121612447289861647e+00
8.269810710043505875e-01 1.061656390359220214e+00
8.395500105582636152e-01 1.053220021228590042e+00
8.521189501121767540e-01 1.051793014657948167e+00
8.646878896660897817e-01 9.829715118271687979e-01
8.772568292200029205e-01 9.226643085067249839e-01
8.898257687739159483e-01 1.091866762305867322e+00
9.023947083278290870e-01 1.058448237137762815e+00
9.149636478817421148e-01 1.140226975345712157e+00
9.275325874356552536e-01 8.654230639050548568e-01
9.401015269895682813e-01 9.171350160238918026e-01
9.526704665434814201e-01 8.869096436032997133e-01
9.652394060973944478e-01 1.039113593186906659e+00
9.778083456513075866e-01 8.599878578729931444e-01
9.903772852052206144e-01 8.729844921412612813e-01
2.008461389072180303e+00 2.321562956048697224e-01
2.021030328626093553e+00 -2.201098475589763903e-01
2.033599268180006359e+00 -1.045216581671617906e+00
2.046168207733919608e+00 -7.990605375213464256e-01
2.058737147287832858e+00 -4.364754938866595158e-01
2.071306086841745664e+00 4.000047970147579957e-02
2.083875026395658914e+00 -1.466157581992199477e+00
2.096443965949571719e+00 -5.130376904620789213e-01
2.109012905503484969e+00 -6.275348488969445526e-01
2.121581845057398219e+00 -6.483234835656246364e-01
2.134150784611311025e+00 -5.100418823134997837e-01
2.146719724165224275e+00 -6.810438364042202819e-01
